"","ETABLISSEMENT","","","","","FORMATION","","","","","","","UNITE DE VALEUR (COURS)","","","","","","","",""
"Type","Nom","Nom","Domaine","Spécialité","Descriptif","Niveau de diplôme à l'entrée","Niveau de diplôme en sortie","Durée (en années)","Total ECTS","Url de la formation","Questions ENV. au sens large évoquées(oui/non)","Enjeux transition énergétique-climat abordés(oui/non)","Nom du cours","Notions abordées","Cours optionnel ou obligatoire","Nombre de crédits ECTS accordés par ce cours","Durée du cours (en nombre d'heures)","Mode d'évaluation ","Formation initiale ou continue","Avis critique sur le cours et/ou la formation","Comptabilité"
"Ecole_commerce","Grenoble Ecole de Management","MSc International Human Resource Management","Droit, Economie, Gestion","Gestion","Formation spécialisée aux métiers des Ressources Humaines","Bac+3","Bac+5","2.0","120.0","https://en.grenoble-em.com/msc-international-human-resource-management-digital-age","Non","Non","","","","","","","Initiale ","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","MSc in Humanitarian Programme Management","Droit, Economie, Gestion","Gestion","Formation spécialisée aux métiers de gestion et management des ONG","Bac+3","Bac+5","2.0","120.0","https://en.grenoble-em.com/msc-humanitarian-programme-management","Non","Non","","","","","","","Initiale ","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Advanced Master in Biotechnology Management","Droit, Economie, Gestion","Gestion","Formation visant à former des managers spécialistes de l'industrie pharmaceutique","Bac+5","Bac+6","1.0","60.0","https://en.grenoble-em.com/advanced-master-biotechnology-pharmaceutical-management","Non","Non","","","","","","","Initiale ","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Advanced Master’s in Digital Business Strategy","Droit, Economie, Gestion","Gestion","Formation spécialisée dans le management de la transformation digitale et dans les métiers impactés par les nouvelles technologies","Bac+5","Bac+6","1.0","60.0","https://en.grenoble-em.com/advanced-masters-digital-business-strategy","Non","Non","","","","","","","Initiale ","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Advanced Master in Energy Marketing and Management","Droit, Economie, Gestion","Gestion","Formation visant à former des managers spécialistes de la filière et des marchés de l’énergie","Bac+5","Bac+6","1.0","60.0","https://en.grenoble-em.com/advanced-masters-energy-marketing-and-management","Non indiqué","Non indiqué","","","","","","","Initiale ","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","MBA (Master of Business Administration) (3 years experience)","Droit, Economie, Gestion","Gestion","Formation aux métiers du commerce, de la gestion, de l'industrie, de l'entrepreunariat, du conseil, du marketing et de la finance.","Bac+3","Bac+5","1.0","60.0","https://en.grenoble-em.com/mba-master-business-administration","Oui","Improbable","Sustainability and CSR","Non indiqué","Non indiqué","Non indiqué","Non indiqué","Non indiqué","Initiale ","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate in Finance","Droit, Economie, Gestion","Finance ","Formation continue de 3 semaines ""This program provides you with the knowledge and techniques to understand finance within the context of your organization and to achieve optimum performance through effective financial management""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-finance","Non","Non","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate in Management Consulting","Droit, Economie, Gestion","Gestion","Formation continue de 3 semaines  ""The Certificate in Management Consulting is an intensive 3-week seminar that focuses on the challenges of the consulting profession. The program is aimed at managers who wish to pursue a career either as independent consultants or within a major consulting firm.""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-management-consulting","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate in Digital Management","Droit, Economie, Gestion","Gestion","Formation continue de 3 semaines ""​This program provides professionals from diverse backgrounds with knowledge to match technology with strategic business orientation and project management""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-digital-management","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate in Innovation, Design Thinking & Intrapreneurship","Droit, Economie, Gestion","Gestion","Formation continue de 1 à 3 semaines ""The Certificate in Innovation Management is designed for professionals working in environments where innovation and emerging technologies are drivers of growth  and competition.""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-innovation-design-thinking-intrapreneurship","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate In International Business Development","Droit, Economie, Gestion","Gestion","Formation continue de 3 semaines ""This program will enable you to acquire general knowledge and operational tools to overcome the challenges of international business development. From strategy to implementation and evaluation, participants will learn how to analyze, create and execute a business plan to enter a new market.""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-international-business-development","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate in Entrepreneurship","Droit, Economie, Gestion","Gestion","Formation continue de 3 semaines ""This certificate covers all of the fundamentals of entrepreneurship, including corporate and social entrepreneurship. Participants work together to create a startup project, search for business models, and experience many of the challenges of funding and growing an entrepreneurial project.""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-entrepreneurship","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificate in Luxury Brand Management","Droit, Economie, Gestion","Gestion","Formation continue de 3 semaines ""The objective of the Certificate in Luxury brand management is to provide professionals from various background with specific knowledge of luxury goods and services industries.""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://en-exec.grenoble-em.com/certificate-luxury-brand-management","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","BADGE Coach Professionnel (niveau 1)","Droit, Economie, Gestion","Gestion","Formation continue de 158h sur 6 mois. Ce programme vise à former des personnes ressources pour accompagner des organisations, des équipes et des individus dans leur évolution professionnelle.","Bac+2","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/badge-coach-professionnel-niveau-1","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","BADGE Coach Agile Professionnel (niveau 2)","Droit, Economie, Gestion","Gestion","Formation continue de 196h sur 8 mois, ce programme vise à développer les compétences des coachs professionnels en abordant les dynamiques relationnelles de groupe et les problématiques qui en résultent.","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/badge-coach-agile-professionnel-niveau-2","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Mindful Leadership : Masterclass","Droit, Economie, Gestion","Gestion","Formation continue de 2 jours. ""La Masterclass Mindful Leadership a été conçue afin d’initier les participants à de nouvelles pratiques managériales. La pleine conscience (ou Mindfulness) devient le fil rouge d’un management au service de l’épanouissement des personnes, des équipes et de la performance.""","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/mindful-leadership-masterclass","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificat Cybersécurité : Gestion des Risques et de la Sécurité de l'information","Droit, Economie, Gestion","Gestion","Formation continue de 4 jours, ayant pour objectif de : Définir et organiser la gouvernance des risques liés à l’information au sein de l’entreprise et de l’entreprise élargie
Définir et piloter le dispositif de maîtrise des risques liés à l’information
Définir et superviser le dispositif de gestion des incidents et des crises
Evaluer régulièrement le dispositif de gestion des risques liés à l’information
Diffuser la culture de prévention des risques liés à l’information","Bac+2","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/certificat-cybersecurite-gestion-des-risques-et-de-la-securite-de-linformation","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificat Serious Game Designer","Droit, Economie, Gestion","Gestion","Formation continue de 5 jours, Le Certificat Serious Game Designer vous permet d’acquérir les compétences pour développer des jeux sérieux, basés sur des situations professionnelles complexes","Bac+3","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/certificat-serious-game-designer","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificat serious game master","Droit, Economie, Gestion","Gestion","Formation continue ayant pour but de permettre à des consultants, coachs et formateurs d'accéder à la fonction d'animateur et de facilitateur de jeux sérieux.","Bac+3","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/certificat-serious-game-designer","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificat RH de la Transformation Numérique","Droit, Economie, Gestion","Gestion","Formation continue de 105 heures réparties sur 5 mois visant à former des professionnel capables de prendre en compte les impacts du digital sur le management des RH.","Bac+3","Tous niveaux ","0.0","Non indiqué ","https://fr-exec.grenoble-em.com/certificat-rh-de-la-transformation-numerique","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificat en Finance d’Entreprise (CFE)","Droit, Economie, Gestion","Gestion","Le CFE(240h de formation) est un cursus complet qui couvre tous les aspects auxquels sont confrontés les professionnels de la finance aujourd’hui. Il est conçu de manière pragmatique afin de fournir un socle de compétences à haute valeur ajoutée pour les entreprises. Une large part du contenu sera dédiée aux problématiques opérationnelles actuelles, grâce à des intervenants de premier ordre issus tant du monde universitaire que professionnel.","Tous niveaux","Tous niveaux ","0.0","Non indiqué ","https://www.barchen.fr/certifications-professionnelles/pages/certificat-finance-entreprise/?rl=015b978511e9d4252cec6b44fc8610ccf6bc02e1f21bb9c3f8","Non","","","","","","","","Continue","","1.0"
"Ecole_commerce","Grenoble Ecole de Management","Certificat Data Asperger ","Droit, Economie, Gestion","Gestion","270 heures sur 5 mois en e-learning et présentiel, 40 heures en présentiel pour les habiletés sociales, 20 heures de coaching en entreprise, 3 mois de stage. ""Le volume de données à disposition des entreprises de tous les secteurs a explosé ces dernières années. Les profils capables de les exploiter font déjà partie des plus demandés par les recruteurs. Vous avez été diagnostiqué Asperger : votre rigueur, et votre capacité d’analyse font de vous un profil recherché pour répondre à ce besoin. ""","Tous niveaux","Tous niveaux ","1.0","Non indiqué ","https://fr-exec.grenoble-em.com/certificat-data-aspergers","Non","","","","","","","","Continue","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","","1.0"
