"","ETABLISSEMENT","FORMATION","","","","","","","","","UNITE DE VALEUR (COURS)","","","","","","","","","",""
"Type","Nom","Nom","Domaine","Spécialité","Descriptif","Niveau de diplôme à l'entrée","Niveau de diplôme en sortie","Durée (en années)","Total ECTS","Url de la formation","Questions ENV. au sens large évoquées(oui/non)","Enjeux transition énergétique-climat abordés(oui/non)","Nom du cours","Notions abordées","Cours optionnel ou obligatoire","Nombre de crédits ECTS accordés par ce cours","Durée du cours (en nombre d'heures)","Mode d'évaluation ","Avis critique sur le cours et/ou la formation","Formation initiale ou continue","Comptabilité"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680760","Oui","Oui","Projet 1","Exemples de sujets : maisons à énergie positive, gestion des déchets, stockage d'énergie intersaisonnal, micro-algues et production d'énergie, ...","Obligatoire","1.0","32.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680761","Oui","Oui","Acoustique, éclairement et ensoleillement","Acoustique et perception, acoustique des pièces et des bâtiments ; éclairement (lumière directe et diffuse, perception et confort, ...) ; ensoleillement (histoire et considération des périodes d'ensoleillement dans l'architecture, construction et utilisation de diagrammes solaires)","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680764","Oui","Oui","Urban hydrology and atmosphere","Cycle de l'eau, spécificité de l'environnement urbain (réseaux de purification, eaux usagées, ...), ... ; atmosphère urbain, dynamique des fluides, ...","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Projet 2","Exemples de sujets : maisons à énergie positive, gestion des déchets, stockage d'énergie intersaisonnal, micro-algues et production d'énergie, ...","Obligatoire","2.0","48.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Habitat","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Thermique du bâtiment","Confort thermique des bâtiments, cadre réglmentaire (RT2012, BBC, ...), transferts thermiques à travers l'enveloppe du bâtiment, énergie solaire passive et cocneption bioclimatique, ventilation et pertes thermiques, méthodes des éléments finis","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Habitat","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Climatisation et traitement de l'air","Systèmes de chauffage et production d'eau chaude sanitaire (générateurs conventionnels, à énergie renouvelable), distribution d'eau, climatisation","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Habitat","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Matériaux pour l'habitat","Matériaux pour l'isolation thermique, la permabilité à l'air, l'insonorisation, propriétés du béton","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Ingénierie urbaine","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Applied Urban hydrology and atmosphere","Hydrologie (instruments et mesures en hydrologie, méthodes et outils de traitement de données, qualité de l'eau et des sols), atmosphère urbain (micro-climats et dispersion à l'échelle de la rue, à l'échelle de la ville, études des couloirs aérodynamiques pour la planification des villes","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Ingénierie urbaine","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Energie à l'échelle de la ville","Phénomène physique à l'échelle du bâtiment et du quartier, impact des bâtiments sur leurs environnements et rétroaction, modèles d'énergie urbains, diagnostic énergétique à grande échelle, réseaux d'énergie urbains","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Ingénierie urbaine","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","oui","Non","Sources de bruit en milieu urbain","","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Sciences de l'Ingénieur pour l'Habitat et l'Environnement Urbain - Filière Ingénierie urbaine","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-sciences-de-l-ingenieur-pour-l-habitat-et-l-environnement-urbain-181053.kjsp?RH=1490195680765","Oui","Oui","Aménagement & transport","Gestion des déchets, méthanisation ; transport (modélisation multimodal des transports, gestion du trafic et simulation, systèmes de transport intelligents)","Optionnel","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Ville Numérique","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-ville-numerique-189042.kjsp?RH=1490195680762","Oui","Oui","Problématiques urbaines","Histoire de la ville, enjeux des villes contemporaires (définition d'une ville, étalement et densité, phénomènes physiques urbains, mobilités, pollution et santé)","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Ville Numérique","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-ville-numerique-189042.kjsp?RH=1490195680763","Oui","Oui","Modèles urbains","Transport et mobilités, modèles physiques urbains (sol, air, eau, climat), indicateurs pour la construction urbaine, utilisation des modèles pour la planification des services de la ville, modèles de planification urbaine et dynamiques spatiales,","Obligatoire","3.0","32.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Ville Numérique","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +14","Bac +17","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-ville-numerique-189042.kjsp?RH=1490195680768","Oui","Oui","Projet","","Obligatoire","3.0","80.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Génie Industriel","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-genie-industriel-186229.kjsp?RH=1490195680756","Oui","Oui","Acteurs et organisation","Entreprise et organisation théorique, économie circulaire, cycle de vie des produits et design","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Génie Industriel","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-genie-industriel-186229.kjsp?RH=1490195680760","Non indiqué","Non indiqué","Modélisation et performance d'entreprise","","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Génie Industriel","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-genie-industriel-186229.kjsp?RH=1490195680762","Non indiqué","Non indiqué","Projet 1","","Obligatoire","1.0","32.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Génie Industriel","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-genie-industriel-186229.kjsp?RH=1490195680769","Non indiqué","Non indiqué","Projet 2","","Obligatoire","2.0","48.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Technologies de l'information","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/technologies-de-l-information-188979.kjsp?RH=1490195680761","Non indiqué","Non indiqué","Managing Business Transformation and Change","","Obligatoire","4.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Technologies de l'information","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/technologies-de-l-information-188979.kjsp?RH=1490195680765","Non indiqué"," non indiqué ","Value Chain","","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Océan","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-ocean-188990.kjsp?RH=1490195680757","Oui ","Non indiqué","Environnement marin et chargements","","Obligatoire","3.0","30.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Océan","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-ocean-188990.kjsp?RH=1490195680767","Oui","Oui","Filière : Energies Marines Renouvelables","Modélisation des systèmes de récupération d'énergie des vagues, énergies marémotrices, éoliennes offshore, conversion de l'énergie thermique des océans, effets des fermes, méthologie de projet","Optionnel","3.0","32.0","","","Initiale","1.0"
"Ecole_ingénieurs","Centrale Nantes","Option Océan","Sciences, Technologie, Santé","Sciences de l'ingénieur","Option de 2e ou 3e année","Bac +2","Bac +5","3.0","180.0","https://www.ec-nantes.fr/ingenieur-generaliste/les-options-de-2e-et-3e-annees/option-ocean-188990.kjsp?RH=1490195680768","Oui","Oui","Filière : Offshore pétrolier","Offshore pétrolier et gazier","Optionnel","3.0","32.0","","","Initiale","1.0"
